"region","year","cases","population","rate_100k","건강생활실천율_조율","상수도보급률","독거노인비율","기초생활수급자수율","재정자립도","재정자주도","성비","고령인구비율","도시지역인구비율","순이동인구","관내진료비_입원","의원_가정의학과","우울감경험률_표준화율","식품안정성확보율_표준화율","폐수배출업소수","가정용_개소수","간이상수도용_개소수","검사합계","개·보수관로_부분보수(개소)_계","공공하수처리구역인구보급률(%)","하수처리구역외_정화조인구","총면적(㎢)","농가수(호)_젖소","농가수(호)_돼지","농가수(호)_가금","1인가구_80~84세","답","임야","대","굴_자연채묘 생산량(kg)","oyster_z","dairy_farm_z","gw_household_z","gw_simple_z","water_supply_z","septic_pop_z","ww_facility_z","pub_sewage_z","test_total_z","sewer_repair_z","paddy_z","forest_z","residential_z","health_practice_z","food_safety_z","elderly_alone_z","alone_80_84_z","welfare_z","fiscal_indep_z","fiscal_auto_z","sex_ratio_z","elderly_rate_z","urban_pop_rate_z","net_migration_z","med_in_z","clinic_family_z","depression_z","idarea","idtime","idarea_time"
"대구시수성구",2020,13,424314,3.06376881271888,27.3,100,18.9081185,4.63,29.6,39.8,93.73,15.7,100,-3470,52467886,2,5.3,98,126,11,0,39,45,99.6,0,76.46,0,1,2,2169,3483777.8,37374882.1,14075260.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,0.446690279533185,-0.995079180403383,-0.105859027376208,-0.833512530993304,-1.22364693762416,0.447253529862769,-0.720410960897954,1.01490923682017,-0.738317152583067,0.775228789352008,-0.986069748447918,0.405776998943886,-1.51859250026863,-1.22645969041964,-1.3290200913081,0.708692154522277,-0.7455502325292,0.403656271936704,-0.363491558526281,-0.998655411839273,47,1,231
"대구시수성구",2021,6,417097,1.43851430242845,31.3,100,18.9081185,4.63,30,40.7,93.6,16.6,100,-5663,57045473,2,4.2,98,126,11,0,39,1356,99.6,0,76.54,0,1,1,2353,3479665.8,37367356.3,14086009.2,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,0.446690279533185,-0.995079180403383,0.075139822764169,-0.833591712088466,-1.22364693762416,0.447253529862769,-0.279286911219509,1.01490923682017,-0.738317152583067,0.976780847533619,-0.986069748447918,0.437646473162392,-1.44095117484297,-1.25054184609508,-1.3290200913081,0.708692154522277,-0.7455502325292,0.443743537334472,-0.363491558526281,-0.998655411839273,47,2,232
"대구시수성구",2022,14,411553,3.4017489849424,33.7,100,20.6567884791476,4.63,29.8,40.7,93.4,17.5,100,-3712,60409496,2,2.7,98,126,13,0,39,1093,99.6,0,76.534,0,1,1,2557,3468350,37366507.3,14104080.7,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,0.446690279533185,-0.995079180403383,0.0388296033996234,-0.833809610297766,-1.22364693762416,0.447253529862769,-0.014612481412442,1.01490923682017,-0.295585830020182,1.20024073812627,-0.986069748447918,0.421711736053139,-1.44095117484297,-1.28759131636499,-0.438480787336626,0.708692154522277,-0.7455502325292,0.47120288130121,-0.363491558526281,-0.998655411839273,47,3,233
"대구시수성구",2023,18,407331,4.41901058353035,36,100,21.2313517405042,4.63,30.5,40.1,93,18.4,100,-2911,63351348,2,5.9,98,126,13,0,39,1093,99.6,0,76.536,0,1,1,2734,3448095.9,37343576.4,14168864.9,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,0.446690279533185,-0.995079180403383,0.0388296033996234,-0.834199625331699,-1.22364693762416,0.447253529862769,0.239033847152663,1.01490923682017,-0.157890797948337,1.39412505496402,-0.986069748447918,0.477483315935525,-1.49271205846008,-1.36169025690481,-0.438480787336626,0.708692154522277,-0.7455502325292,0.493990722132847,-0.363491558526281,-0.998655411839273,47,4,234
"대구시수성구",2024,11,409107,2.68878313008577,41,100,21.2313517405042,4.63,29.8,37.8,92.7,19.4,100,-2911,63351348,2,4.5,96,126,13,0,39,1283,99.6,0,76.537,0,1,1,2832,3434808.5,37083671.4,14167173.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,0.446690279533185,-0.995079180403383,0.0650613208112723,-0.834455488873495,-1.22364693762416,0.447253529862769,0.790438909250719,-0.984426097198368,-0.157890797948337,1.50147343377814,-0.986069748447918,0.421711736053139,-1.69112877899231,-1.41726446230967,-0.438480787336626,0.708692154522277,-0.7455502325292,0.493990722132847,-0.363491558526281,-0.998655411839273,47,5,235
"대구시달서구",2020,19,558631,3.40117179318727,35.7,100,21.22981921,5.34,23.7,33.5,97.39,14.4,100,-9769,145109987,9,6.4,95.4,666,19,5,42,0,100,0,62.34,0,0,0,2711,1411030,19194158.1,14555251.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.707519340445803,1.23120605256646,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.873425575934904,-1.22364693762416,0.447253529862769,0.20594954342678,-0.984426097198368,-0.158253317150147,1.36893104769132,1.01320928280887,-0.0642977457790784,-2.06208177824822,-0.548454384480292,-1.3290200913081,0.708692154522277,-0.7455502325292,0.891183507171948,1.49992493690731,-0.998655411839273,48,1,236
"대구시달서구",2021,17,544926,3.11968964593358,32.4,100,21.22981921,5.34,23,33,97.1,15.6,100,-12647,158296358,9,7.6,95.4,666,16,5,42,0,100,0,62.35,0,0,0,2947,1313678,19190624.5,14562876.4,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.707519340445803,1.23120605256646,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.875300196065319,-1.22364693762416,0.447253529862769,-0.157977797557937,-0.984426097198368,-0.158253317150147,1.62744347014164,1.01320928280887,-0.120069325661464,-2.10521584792914,-0.602176116371662,-1.3290200913081,0.708692154522277,-0.7455502325292,0.932866424184724,1.49992493690731,1.00044832999338,48,2,237
"대구시달서구",2022,14,536989,2.60712975498567,40,100,23.3925407611743,5.34,21.8,32,96.7,16.6,100,-5968,164980917,9,5.8,95.4,666,16,5,42,0,100,0,62.375,0,0,0,3376,1196027,19212186.5,14702556.4,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.707519340445803,1.23120605256646,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.877565695828688,-1.22364693762416,0.447253529862769,0.680157896831108,-0.984426097198368,0.329972725778503,2.09736647535855,1.01320928280887,-0.215677748316982,-2.19148398729098,-0.67627505691148,-1.3290200913081,0.708692154522277,-0.7455502325292,0.952688233671957,1.49992493690731,-0.998655411839273,48,3,238
"대구시달서구",2023,10,527781,1.89472527430885,45,100,23.862545594164,5.34,22.3,31.7,96.3,17.8,100,-8145,175362421,9,7.2,95.4,666,16,5,42,0,100,0,62.371,0,0,0,3624,1186844.1,19207504.5,14714282.2,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.707519340445803,1.23120605256646,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.877742522696093,-1.22364693762416,0.447253529862769,1.23156295892916,-0.984426097198368,0.43033423984325,2.3690235972555,1.01320928280887,-0.17584090554385,-2.21736442909954,-0.7503739974513,-0.438480787336626,0.708692154522277,-0.7455502325292,0.981933903792506,1.49992493690731,1.00044832999338,48,4,239
"대구시달서구",2024,10,522021,1.91563174661556,40.6,100,23.862545594164,5.34,20.4,30.2,96.1,19.2,100,-8145,175362421,10,5.1,93.5,666,16,5,42,0,100,0,62.37,0,0,0,3723,1177804.9,19194243.8,14732385.7,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.707519340445803,1.23120605256646,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.87791658246151,-1.22364693762416,0.447253529862769,0.746326504282875,-0.984426097198368,0.43033423984325,2.47746736769017,1.01320928280887,-0.327220908081753,-2.3467666381423,-0.78742346772121,-0.438480787336626,0.708692154522277,-0.7455502325292,0.981933903792506,1.49992493690731,-0.998655411839273,48,5,240
"대구시달성군",2020,5,259339,1.92797843748916,35.3,100,18.07247121,4.11,37.2,59.9,103.19,12.8,90.38440034,1648,17761145,2,8.8,98.7,514,467,111,216,0,91.4,8712,426.68,14,13,7,964,51362954.4,253743740.1,15861366.7,0,-0.138486088238282,-0.228354445581262,-0.99507918040338,0.582957261451353,0.905063196426787,-0.194716503719555,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,0.0884538208236454,0,0.447253529862769,0.161837138458935,1.01490923682017,-0.963815794227931,-0.544718113413429,-0.986069748447918,1.0112970090955,0.215397100904359,0.525980253347088,-1.3290200913081,0.708692154522277,1.37251103494283,-0.11545166760314,-0.363491558526281,1.00044832999338,49,1,241
"대구시달성군",2021,8,262451,3.04818804272036,34.1,100,18.07247121,4.11,36.2,58.1,103,13.5,88.44,2560,21930509,2,6,98.7,514,469,111,216,0,92.1,8712,426.86,14,11,4,1063,50677390,253705007.1,16191344.4,0,-0.138486088238282,-0.228354445581262,-0.99507918040338,0.582957261451353,0.905063196426787,-0.194716503719555,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,0.0752525221863674,0,0.447253529862769,0.0294999235554023,1.01490923682017,-0.963815794227931,-0.436274342978759,-0.986069748447918,0.931623323549236,0.0601144500530469,0.490783256590674,-1.3290200913081,0.708692154522277,1.49838050289261,-0.0143962833153324,-0.363491558526281,-0.998655411839273,49,2,242
"대구시달성군",2022,5,263162,1.89997036046238,25.2,100,19.3148630515431,4.11,29.7,54.8,102.8,14.4,88.32,323,22423406,2,8,98.7,514,470,111,216,0,92.1,8712,428.364,16,12,4,1192,50498098.7,253645847.6,16323246.3,0,-0.138486088238282,-0.201681017703317,-0.99507918040338,0.582957261451353,0.905063196426787,-0.194716503719555,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,0.0718000704628447,0,0.447253529862769,-0.952001086979137,1.01490923682017,-0.631960399164522,-0.294968823927521,-0.986069748447918,0.413744367498513,-0.224570409841026,0.453733786320764,-1.3290200913081,0.708692154522277,0.90727023442709,-0.00374441268006568,-0.363491558526281,1.00044832999338,49,3,243
"대구시달성군",2023,4,262084,1.52622823216984,32.6,100,19.892085436507,4.11,29.8,52.5,103,15.3,88.53,-1323,24170041,2,7.3,98.7,514,470,111,216,0,92.4,20309,428.362,6,6,5,1263,50361086.8,253601185.6,16389698.7,0,-0.138486088238282,-0.335048157093044,-0.99507918040338,0.582957261451353,0.905063196426787,0.487902240255915,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,0.0691617552166608,0,0.447253529862769,-0.135921595074014,1.01490923682017,-0.484626086297228,-0.217196018868312,-0.986069748447918,0.421711736053139,-0.422987130373259,0.490783256590674,-1.3290200913081,0.708692154522277,-0.7455502325292,0.0322027538463304,-0.363491558526281,1.00044832999338,49,4,244
"대구시달성군",2024,7,257580,2.71760229831509,30.8,100,19.892085436507,4.11,31.9,52.5,102.9,16.7,88.6,-1323,24170041,2,5.8,96.5,514,470,111,216,0,93.8,16379,428.372,6,6,5,1302,50153412.1,253553549.7,16566880.5,0,-0.138486088238282,-0.335048157093044,-0.99507918040338,0.582957261451353,0.905063196426787,0.256575891732711,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,0.0651627498218254,0,0.447253529862769,-0.334427417429315,-0.984426097198368,-0.484626086297228,-0.174475745666775,-0.986069748447918,0.589026475700296,-0.422987130373259,0.47225852145572,-1.3290200913081,0.708692154522277,-0.7455502325292,0.0322027538463304,-0.363491558526281,-0.998655411839273,49,5,245
"인천시중구",2020,17,139729,12.166407832304,40.8,99.5,19.96980176,4.54,47.3,56.7,107.79,14.7,100,4458,28523473,1,7.1,90.8,89,1219,4,458,11890,88.7,387,104.356,0,0,5,526,5218462.4,31054989.9,13923777.8,0,-0.138486088238282,-0.41506844072688,1.00404385770431,0.582957261451353,0.905063196426787,-0.684739875591228,0.01634344317566,0.446690279533185,1.00404385770431,1.52948146073422,-0.800109265820714,-1.22364693762416,0.447253529862769,0.768382706766797,-0.984426097198368,-0.465100830745448,-1.02449964321531,-0.986069748447918,1.81600123311278,-0.0606609450535294,1.37811806955501,-1.3290200913081,0.708692154522277,1.65692984990792,0.111571488630416,-0.363491558526281,1.00044832999338,50,1,246
"인천시중구",2021,47,143633,32.7222852687057,36,99.5,19.96980176,4.54,48.3,54.9,108.3,15.1,100,4388,30696178,1,10.1,90.8,89,1216,4,458,2192,91.3,387,104.356,0,0,5,617,4817410.7,30256843.3,13962440,0,-0.138486088238282,-0.41506844072688,1.00404385770431,0.582957261451353,0.905063196426787,-0.684739875591228,0.01634344317566,0.446690279533185,1.00404385770431,0.190559379375424,-0.80783195862782,-1.22364693762416,0.447253529862769,0.239033847152663,-0.984426097198368,-0.465100830745448,-0.924819005745053,-0.986069748447918,1.89567491865904,-0.215943595904842,1.47259421874328,-1.3290200913081,0.708692154522277,1.65240573148766,0.14675293524894,-0.363491558526281,1.00044832999338,50,2,247
"인천시중구",2022,7,152931,4.57722763860826,40.6,99.5,21.8394248052726,4.54,43.8,52.3,107.9,15.3,100,9568,35125628,1,10.3,90.8,89,1243,3,458,4435,91.8,387,140.373,0,0,34,718,4775206.4,30216763.7,14071798.4,0,-0.138486088238282,-0.41506844072688,1.00404385770431,0.582957261451353,0.905063196426787,-0.684739875591228,0.01634344317566,0.446690279533185,1.00404385770431,0.500231706503469,-0.80864464897183,-1.22364693762416,0.447253529862769,0.746326504282875,-0.984426097198368,-0.0159883585393543,-0.814184452069278,-0.986069748447918,1.53714333370085,-0.440240758245627,1.39849527820346,-1.3290200913081,0.708692154522277,1.87525827354635,0.211351173177242,-0.363491558526281,1.00044832999338,50,3,248
"인천시중구",2023,2,158958,1.25819398834912,40.4,99.5,22.3506743737958,4.54,44.2,51.7,107.5,15.7,100,6163,35125628,1,9.8,90.8,89,1243,3,458,4435,92.2,387,140.38,0,0,34,769,4741831.5,30187676.9,14119023.2,0,-0.138486088238282,-0.41506844072688,1.00404385770431,0.582957261451353,0.905063196426787,-0.684739875591228,0.01634344317566,0.446690279533185,1.00404385770431,0.500231706503469,-0.809287319480814,-1.22364693762416,0.447253529862769,0.724270301798952,-0.984426097198368,0.100425471864812,-0.758319479421114,-0.986069748447918,1.56901280791936,-0.492001641862731,1.32439633766364,-1.3290200913081,0.708692154522277,1.74951059945244,0.211351173177242,-0.363491558526281,1.00044832999338,50,4,249
"인천시중구",2024,2,167113,1.19679498303543,42.9,99.5,22.3506743737958,4.54,43.2,50.7,107,15.9,100,6163,35125628,1,8.5,96,89,1243,3,458,2445,92.2,613,140.381,0,0,34,805,4713172.2,30169200.2,14923876.8,0,-0.138486088238282,-0.41506844072688,1.00404385770431,0.582957261451353,0.905063196426787,-0.671437139009487,0.01634344317566,0.446690279533185,1.00404385770431,0.225488982034093,-0.80983918591092,-1.22364693762416,0.447253529862769,0.99997283284798,-0.984426097198368,0.100425471864812,-0.718885381081234,-0.986069748447918,1.48933912237309,-0.578269781224571,1.23177266198887,-1.3290200913081,0.708692154522277,1.74951059945244,0.211351173177242,-0.363491558526281,1.00044832999338,50,5,250
"인천시동구",2020,7,62542,11.1924786543443,30.1,100,21.04061441,5.71,19.9,54.6,101.96,23.1,100,-1600,7644149,0,7.3,87.9,62,1,0,5,0,99.7,0,7.1,0,0,0,485,0,65256,1826414.8,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,-1.19851916621514,0.446690279533185,-0.995079180403383,-0.112071802552651,-0.90059651482286,-1.22364693762416,-1.34015753034149,-0.411624126123042,-0.984426097198368,-0.203202707104758,-1.06941069965795,1.01320928280887,-0.367057750854886,-0.241824037713394,0.298126011187143,0.452058516634848,0.708692154522277,-0.7455502325292,-0.519486488324925,-1.29519980624308,1.00044832999338,51,1,251
"인천시동구",2021,18,61486,29.2749569007579,33.1,100,21.04061441,5.71,22.7,54.5,101.7,23.9,100,-183,5173051,0,9.7,87.9,62,1,0,5,640,99.8,0,7.1,0,0,0,522,0,65256,1826690.6,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,-1.19851916621514,1.34007083859956,-0.995079180403383,-0.023712333376571,-0.90059651482286,-1.22364693762416,-1.34015753034149,-0.0807810888642089,-0.984426097198368,-0.203202707104758,-1.02888120969752,1.01320928280887,-0.143971431325344,-0.250450851649578,0.249961699836262,0.452058516634848,0.708692154522277,-0.7455502325292,-0.706619397159007,-1.29519980624308,1.00044832999338,51,2,252
"인천시동구",2022,2,58999,3.38988796420278,40.4,100,23.4986057267224,5.71,18,56.5,101.3,24.9,100,-1815,6889082,0,6.8,87.9,62,1,0,5,0,99.8,0,7.198,0,0,0,591,0,65256,1826024,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,-1.19851916621514,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.90059651482286,-1.22364693762416,-1.34015753034149,0.724270301798952,-0.984426097198368,0.352789024730837,-0.953299187879411,1.01320928280887,-0.51843775339279,-0.0779145729258977,0.175862759296442,0.452058516634848,0.708692154522277,-0.7455502325292,-0.569328811903506,-1.29519980624308,1.00044832999338,51,3,253
"인천시동구",2023,2,59482,3.36236172287415,37.6,100,23.6482939632546,5.71,19.2,55.9,100.4,25.6,100,787,6889082,0,9,87.9,62,1,0,5,0,99.8,0,7.247,0,0,0,637,0,65256,1832604,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,-1.19851916621514,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.90059651482286,-1.22364693762416,-1.34015753034149,0.415483467024041,-0.984426097198368,0.384821881499192,-0.902911173334009,1.01320928280887,-0.422829330737272,-0.129675456543002,0.00914014308184968,0.452058516634848,0.708692154522277,1.16138144799392,-0.569328811903506,-1.29519980624308,1.00044832999338,51,4,254
"인천시동구",2024,1,58296,1.71538355976396,37.3,100,23.6482939632546,5.71,27.1,56.9,100.5,27.1,100,-846,6889082,0,5.8,96.6,62,1,0,5,0,99.8,0,7.247,0,0,0,657,0,65256,1830830.8,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,-1.19851916621514,1.34007083859956,-0.995079180403383,-0.112071802552651,-0.90059651482286,-1.22364693762416,-1.34015753034149,0.382399163298158,-0.984426097198368,0.384821881499192,-0.881003340922964,1.01320928280887,0.206592785078223,-0.0434073171811617,0.0276648782168035,0.452058516634848,0.708692154522277,-0.7455502325292,-0.569328811903506,-1.29519980624308,-0.998655411839273,51,5,255
"인천시남동구",2020,85,525354,16.179566539895,36.3,99.9,19.61437287,5.4,28.5,39,98.67,13.6,100,-7650,158649217,5,5.7,96.7,710,18,1,40,56,99.2,1047,57,1,1,4,1971,945159.4,10239891.3,11956407.4,0,-0.138486088238282,-0.401731726787907,-0.99507918040338,0.582957261451353,0.905063196426787,-0.64589117583924,1.23120605256646,0.446690279533185,-0.995079180403383,-0.104340348999744,-0.88239642815087,-1.22364693762416,0.447253529862769,0.272118150878546,-0.984426097198368,-0.554996340403236,0.558341248482667,1.01320928280887,0.318135944842994,-1.5876070117581,-0.31133777475287,-1.3290200913081,0.708692154522277,-0.7455502325292,0.933933512814161,0.568216689190515,-0.998655411839273,52,1,256
"인천시남동구",2021,97,518272,18.7160409977772,38.2,99.9,19.61437287,5.4,25.8,37.4,98.7,14.6,100,-6148,172135816,5,7,96.7,710,18,1,40,0,98.5,2047,57,1,1,2,2180,869987.4,10222196,12104736,0,-0.138486088238282,-0.401731726787907,-0.99507918040338,0.582957261451353,0.905063196426787,-0.587029509548348,1.23120605256646,0.446690279533185,-0.995079180403383,-0.112071802552651,-0.88384394791876,-1.22364693762416,0.447253529862769,0.481652074475808,-0.984426097198368,-0.554996340403236,0.787278097178083,1.01320928280887,0.103016993868079,-1.72563603473705,-0.305780354212383,-1.3290200913081,0.708692154522277,-0.7455502325292,0.973033914478874,0.568216689190515,1.00044832999338,52,2,257
"인천시남동구",2022,23,506181,4.54382918363194,38.9,99.9,21.50375,5.4,24.6,37.2,98.7,15.8,100,-10358,178811722,4,10.2,96.7,710,18,1,40,0,99.2,1047,57.454,0,0,0,2508,830213.4,10222163,12136354.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.64589117583924,1.23120605256646,0.446690279533185,-0.995079180403383,-0.112071802552651,-0.88460984015587,-1.22364693762416,0.447253529862769,0.558848783169536,-0.984426097198368,-0.0938489212541948,1.14656654871921,1.01320928280887,0.00740857121256042,-1.74288966260941,-0.305780354212383,-1.3290200913081,0.708692154522277,-0.7455502325292,0.991268849162602,0.568216689190515,1.00044832999338,52,3,258
"인천시남동구",2023,15,492415,3.04621102119147,36.2,99.9,22.4490512178572,5.4,24.5,36.2,98.6,17.4,100,-12578,178811722,4,8.6,96.7,710,18,1,40,1228,99.2,1603,57.453,0,1,0,2828,818972.2,10144676.2,12157306.1,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.613164089381504,1.23120605256646,0.446690279533185,-0.995079180403383,0.0574679289289529,-0.884826301859893,-1.22364693762416,0.447253529862769,0.261090049636586,-0.984426097198368,0.122533652424481,1.49709186729593,1.01320928280887,-0.00055879734206621,-1.82915780197125,-0.324305089347339,-0.438480787336626,0.708692154522277,-0.7455502325292,0.991268849162602,0.568216689190515,1.00044832999338,52,4,259
"인천시남동구",2024,15,486225,3.08499151627333,42.6,99.9,22.4490512178572,5.4,22.3,34.6,98.5,18.8,100,-12578,178811722,4,7.6,96.8,710,18,1,40,65,99.2,1433,57.452,0,1,0,2964,799693.2,10135495.7,12171159.5,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,0.582957261451353,0.905063196426787,-0.623170572650956,1.23120605256646,0.446690279533185,-0.995079180403383,-0.103097793964456,-0.885197540267879,-1.22364693762416,0.447253529862769,0.966888529122097,-0.984426097198368,0.122533652424481,1.64606512769103,1.01320928280887,-0.17584090554385,-1.9671868249502,-0.342829824482293,-0.438480787336626,0.708692154522277,-0.7455502325292,0.991268849162602,0.568216689190515,1.00044832999338,52,5,260
"인천시연수구",2020,56,387450,14.453477868112,26.5,100,16.11416601,3.14,41.5,48.8,98.81,9.9,100,19698,44527062,3,5.9,97.7,96,1,0,13,374,99.6,40,56.192,0,0,1,958,292666.9,3944901.3,16683709.9,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.705164873794168,0.01634344317566,0.446690279533185,-0.995079180403383,-0.0604367377528795,-0.894960890878346,-1.22364693762416,0.447253529862769,-0.808635770833643,1.01490923682017,-1.53353313115009,-0.551290463136743,-0.986069748447918,1.35389385694444,-0.742179246012068,-0.285403145563933,-1.3290200913081,0.708692154522277,2.08170249800303,0.325010865091007,0.568216689190515,-0.998655411839273,53,1,261
"인천시연수구",2021,91,389644,23.3546519386928,27.7,100,16.11416601,3.14,37.3,45.9,98.6,10.5,100,1432,43771547,3,9.6,97.7,96,1,0,13,374,99.6,40,56.192,0,0,1,1033,291288.9,3942756.3,16439850.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.705164873794168,0.01634344317566,0.446690279533185,-0.995079180403383,-0.0604367377528795,-0.894987425788155,-1.22364693762416,0.447253529862769,-0.676298555930109,1.01490923682017,-1.53353313115009,-0.469136091595325,-0.986069748447918,1.01926437765013,-0.992356850161405,-0.324305089347339,-1.3290200913081,0.708692154522277,1.33236841901182,0.316809547547917,0.568216689190515,1.00044832999338,53,2,262
"인천시연수구",2022,14,385796,3.62886084873871,34.6,100,17.3126732403326,3.14,36.7,47.2,98.5,11.4,100,-3942,44632108,3,5.9,97.7,96,1,0,13,118,99.6,47,56.191,0,0,0,1148,272897.9,3871272.7,16676329.3,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.704752842130131,0.01634344317566,0.446690279533185,-0.995079180403383,-0.0957805254233117,-0.895341564776758,-1.22364693762416,0.447253529862769,0.0846404297652079,1.01490923682017,-1.17759312709172,-0.343166055231819,-0.986069748447918,0.971460166322369,-0.880208268991012,-0.342829824482293,-1.3290200913081,0.708692154522277,-0.7455502325292,0.326140134343427,0.568216689190515,-0.998655411839273,53,3,263
"인천시연수구",2023,11,392416,2.80314768001305,42.9,100,17.315790576355,3.14,36.3,44.8,98.4,12.2,100,6130,44632108,3,8.2,97.7,96,1,0,13,694,99.6,48,56.191,0,0,8,1253,251627.9,3807587.1,16706037.6,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.704693980463841,0.01634344317566,0.446690279533185,-0.995079180403383,-0.0162570031648392,-0.895751142085636,-1.22364693762416,0.447253529862769,0.99997283284798,1.01490923682017,-1.17669803504605,-0.228149935073835,-0.986069748447918,0.939590692103862,-1.08725180345943,-0.361354559617247,-1.3290200913081,0.708692154522277,1.74797577599984,0.326140134343427,0.568216689190515,1.00044832999338,53,4,264
"인천시연수구",2024,8,400213,1.99893556681067,43.7,100,17.315790576355,3.14,34.1,41.7,98,13,100,6130,44632108,3,6.3,98.3,96,1,0,13,388,99.6,54,58.604,0,0,8,1303,251627.9,3805144.1,17529050.6,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.704340810466095,0.01634344317566,0.446690279533185,-0.995079180403383,-0.0585038743646527,-0.895751142085636,-1.22364693762416,0.447253529862769,1.08819764278367,1.01490923682017,-1.17669803504605,-0.173380354046223,-0.986069748447918,0.76430858390208,-1.35468303548113,-0.435453500157067,-1.3290200913081,0.708692154522277,1.74797577599984,0.326140134343427,0.568216689190515,-0.998655411839273,53,5,265
"인천시남구",2020,56,404343,13.849627667599,38.1,100,18.74511394,5.59,18.5,36.4,101.46,17.1,100,-4209,102729625,8,8.1,97.4,175,30,0,30,1213,100,0,25,0,0,0,1938,43050.5,1713784.3,10970878.1,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,1.34007083859956,-0.995079180403383,0.0553970038701385,-0.899767529964568,-1.22364693762416,-0.44645200023936,0.470623973233847,1.01490923682017,-0.78155124911258,0.522193325004443,1.01320928280887,-0.478600910619657,-1.81190417409889,0.205502335512369,-0.438480787336626,0.708692154522277,-0.7455502325292,0.725657823053778,1.49992493690731,1.00044832999338,54,1,266
"인천시남구",2021,77,407464,18.8973749828206,36.8,100,18.74511394,5.59,17.6,36.3,101.5,17.7,100,4853,103944471,8,8.1,97.4,175,29,0,30,1200,100,0,25,0,0,0,2146,41648.5,1713003.6,11038167.8,0,-0.138486088238282,-0.41506844072688,-0.99507918040338,-1.71385315027395,0.905063196426787,-0.707519340445803,0.01634344317566,1.34007083859956,-0.995079180403383,0.0536022021524994,-0.899794527020847,-1.22364693762416,-0.44645200023936,0.327258657088352,1.01490923682017,-0.78155124911258,0.750034782079307,1.01320928280887,-0.550307227611296,-1.82053098803507,0.212912229566352,-0.438480787336626,0.708692154522277,1.68119819127077,0.73129191575555,1.49992493690731,1.00044832999338,54,2,267
